trade_no,symbol,entry_time,exit_time,side,entry_price,exit_price,quantity,pnl_usd,fee_usd,net_pnl,result,balance_after
355,ETHUSDT,2025-02-04 05:07:00+00:00,2025-02-04 05:07:00+00:00,SHORT,2761.27,2758.5087,18.10761,50.0,35.0,15.0,WIN,15325.0
356,ETHUSDT,2025-02-04 06:45:00+00:00,2025-02-04 06:46:00+00:00,LONG,2716.9,2719.6169,18.403327,50.0,35.0,15.0,WIN,15340.0
357,ETHUSDT,2025-02-04 07:43:00+00:00,2025-02-04 07:45:00+00:00,SHORT,2700.51,2697.8095,18.515021,50.0,35.0,15.0,WIN,15355.0
358,ETHUSDT,2025-02-04 09:11:00+00:00,2025-02-04 09:22:00+00:00,LONG,2711.25,2713.9612,18.441678,50.0,35.0,15.0,WIN,15370.0
359,ETHUSDT,2025-02-04 10:04:00+00:00,2025-02-04 10:05:00+00:00,LONG,2709.3,2712.0093,18.454951,50.0,35.0,15.0,WIN,15385.0
360,ETHUSDT,2025-02-04 19:51:00+00:00,2025-02-04 19:51:00+00:00,SHORT,2800.77,2797.9692,17.852233,50.0,35.0,15.0,WIN,15400.0
361,ETHUSDT,2025-02-04 23:06:00+00:00,2025-02-04 23:06:00+00:00,LONG,2690.76,2693.4508,18.582111,50.0,35.0,15.0,WIN,15415.0
362,ETHUSDT,2025-02-05 02:14:00+00:00,2025-02-05 02:14:00+00:00,SHORT,2720.69,2717.9693,18.377691,50.0,35.0,15.0,WIN,15430.0
363,ETHUSDT,2025-02-05 03:40:00+00:00,2025-02-05 05:52:00+00:00,LONG,2738.32,2741.0583,18.259371,50.0,35.0,15.0,WIN,15445.0
364,ETHUSDT,2025-02-05 07:51:00+00:00,2025-02-05 08:06:00+00:00,LONG,2771.8,2774.5718,18.03882,50.0,35.0,15.0,WIN,15460.0
365,ETHUSDT,2025-02-05 09:35:00+00:00,2025-02-05 09:37:00+00:00,SHORT,2757.77,2755.0122,18.130591,50.0,35.0,15.0,WIN,15475.0
366,ETHUSDT,2025-02-05 10:52:00+00:00,2025-02-05 10:56:00+00:00,LONG,2779.89,2782.6699,17.986323,50.0,35.0,15.0,WIN,15490.0
367,ETHUSDT,2025-02-05 12:38:00+00:00,2025-02-05 12:46:00+00:00,SHORT,2787.56,2784.7724,17.936834,50.0,35.0,15.0,WIN,15505.0
368,ETHUSDT,2025-02-05 13:34:00+00:00,2025-02-05 13:35:00+00:00,LONG,2801.74,2804.5417,17.846053,50.0,35.0,15.0,WIN,15520.0
369,ETHUSDT,2025-02-05 14:56:00+00:00,2025-02-05 14:56:00+00:00,SHORT,2795.14,2792.3449,17.888192,50.0,35.0,15.0,WIN,15535.0
370,ETHUSDT,2025-02-05 18:07:00+00:00,2025-02-05 18:12:00+00:00,SHORT,2737.92,2735.1821,18.262038,50.0,35.0,15.0,WIN,15550.0
371,ETHUSDT,2025-02-05 19:31:00+00:00,2025-02-05 19:40:00+00:00,LONG,2770.92,2773.6909,18.044548,50.0,35.0,15.0,WIN,15565.0
372,ETHUSDT,2025-02-05 21:15:00+00:00,2025-02-05 22:20:00+00:00,SHORT,2759.23,2756.4708,18.120998,50.0,35.0,15.0,WIN,15580.0
373,ETHUSDT,2025-02-05 22:25:00+00:00,2025-02-05 22:36:00+00:00,SHORT,2755.6,2752.8444,18.144869,50.0,35.0,15.0,WIN,15595.0
374,ETHUSDT,2025-02-05 23:46:00+00:00,2025-02-05 23:49:00+00:00,LONG,2785.59,2788.3756,17.949519,50.0,35.0,15.0,WIN,15610.0
375,ETHUSDT,2025-02-06 00:49:00+00:00,2025-02-06 00:54:00+00:00,SHORT,2764.27,2761.5057,18.087958,50.0,35.0,15.0,WIN,15625.0
376,ETHUSDT,2025-02-06 01:23:00+00:00,2025-02-06 01:23:00+00:00,LONG,2809.19,2811.9992,17.798725,50.0,35.0,15.0,WIN,15640.0
377,ETHUSDT,2025-02-06 01:57:00+00:00,2025-02-06 02:02:00+00:00,LONG,2788.93,2791.7189,17.928023,50.0,35.0,15.0,WIN,15655.0
378,ETHUSDT,2025-02-06 07:52:00+00:00,2025-02-06 08:02:00+00:00,SHORT,2828.4,2825.5716,17.677839,50.0,35.0,15.0,WIN,15670.0
379,ETHUSDT,2025-02-06 09:15:00+00:00,2025-02-06 09:55:00+00:00,LONG,2846.98,2849.827,17.56247,50.0,35.0,15.0,WIN,15685.0
380,ETHUSDT,2025-02-06 10:40:00+00:00,2025-02-06 10:41:00+00:00,SHORT,2825.34,2822.5147,17.696985,50.0,35.0,15.0,WIN,15700.0
381,ETHUSDT,2025-02-06 14:01:00+00:00,2025-02-06 14:02:00+00:00,LONG,2791.31,2794.1013,17.912736,50.0,35.0,15.0,WIN,15715.0
382,ETHUSDT,2025-02-06 14:18:00+00:00,2025-02-06 14:18:00+00:00,SHORT,2756.63,2753.8734,18.138089,50.0,35.0,15.0,WIN,15730.0
383,ETHUSDT,2025-02-06 19:14:00+00:00,2025-02-06 19:15:00+00:00,LONG,2708.23,2710.9382,18.462243,50.0,35.0,15.0,WIN,15745.0
384,ETHUSDT,2025-02-06 19:33:00+00:00,2025-02-06 19:47:00+00:00,SHORT,2690.8,2688.1092,18.581834,50.0,35.0,15.0,WIN,15760.0
385,ETHUSDT,2025-02-06 20:54:00+00:00,2025-02-06 20:55:00+00:00,LONG,2712.57,2715.2826,18.432704,50.0,35.0,15.0,WIN,15775.0
386,ETHUSDT,2025-02-06 21:31:00+00:00,2025-02-06 21:31:00+00:00,SHORT,2685.52,2682.8345,18.618368,50.0,35.0,15.0,WIN,15790.0
387,ETHUSDT,2025-02-07 01:54:00+00:00,2025-02-07 01:54:00+00:00,LONG,2731.06,2733.7911,18.30791,50.0,35.0,15.0,WIN,15805.0
388,ETHUSDT,2025-02-07 03:22:00+00:00,2025-02-07 03:30:00+00:00,SHORT,2718.88,2716.1611,18.389925,50.0,35.0,15.0,WIN,15820.0
389,ETHUSDT,2025-02-07 05:24:00+00:00,2025-02-07 06:07:00+00:00,SHORT,2703.44,2700.7366,18.494955,50.0,35.0,15.0,WIN,15835.0
390,ETHUSDT,2025-02-07 07:21:00+00:00,2025-02-07 08:08:00+00:00,LONG,2718.66,2721.3787,18.391413,50.0,35.0,15.0,WIN,15850.0
391,ETHUSDT,2025-02-07 13:10:00+00:00,2025-02-07 13:10:00+00:00,SHORT,2747.52,2744.7725,18.19823,50.0,35.0,15.0,WIN,15865.0
392,ETHUSDT,2025-02-07 13:42:00+00:00,2025-02-07 13:42:00+00:00,LONG,2766.05,2768.816,18.076318,50.0,35.0,15.0,WIN,15880.0
393,ETHUSDT,2025-02-07 15:08:00+00:00,2025-02-07 15:08:00+00:00,SHORT,2758.86,2756.1011,18.123428,50.0,35.0,15.0,WIN,15895.0
394,ETHUSDT,2025-02-07 18:37:00+00:00,2025-02-07 18:39:00+00:00,LONG,2697.84,2700.5378,18.533345,50.0,35.0,15.0,WIN,15910.0
395,ETHUSDT,2025-02-07 19:04:00+00:00,2025-02-07 19:06:00+00:00,SHORT,2674.88,2672.2051,18.692427,50.0,35.0,15.0,WIN,15925.0
396,ETHUSDT,2025-02-07 23:15:00+00:00,2025-02-07 23:17:00+00:00,LONG,2587.41,2589.9974,19.324344,50.0,35.0,15.0,WIN,15940.0
397,ETHUSDT,2025-02-08 01:52:00+00:00,2025-02-08 01:58:00+00:00,SHORT,2633.9,2631.2661,18.983257,50.0,35.0,15.0,WIN,15955.0
398,ETHUSDT,2025-02-08 03:01:00+00:00,2025-02-08 03:01:00+00:00,LONG,2647.17,2649.8172,18.888096,50.0,35.0,15.0,WIN,15970.0
399,ETHUSDT,2025-02-08 04:33:00+00:00,2025-02-08 04:53:00+00:00,SHORT,2637.89,2635.2521,18.954543,50.0,35.0,15.0,WIN,15985.0
400,ETHUSDT,2025-02-08 09:00:00+00:00,2025-02-08 11:41:00+00:00,SHORT,2605.21,2602.6048,19.192311,50.0,35.0,15.0,WIN,16000.0
401,ETHUSDT,2025-02-08 13:37:00+00:00,2025-02-08 13:37:00+00:00,LONG,2621.41,2624.0314,19.073705,50.0,35.0,15.0,WIN,16015.0
402,ETHUSDT,2025-02-08 14:31:00+00:00,2025-02-08 15:30:00+00:00,SHORT,2600.73,2598.1293,19.225371,50.0,35.0,15.0,WIN,16030.0
403,ETHUSDT,2025-02-08 16:56:00+00:00,2025-02-08 17:01:00+00:00,LONG,2611.78,2614.3918,19.144032,50.0,35.0,15.0,WIN,16045.0
404,ETHUSDT,2025-02-08 22:33:00+00:00,2025-02-08 22:35:00+00:00,SHORT,2630.42,2627.7896,19.008371,50.0,35.0,15.0,WIN,16060.0
405,ETHUSDT,2025-02-09 00:42:00+00:00,2025-02-09 13:48:00+00:00,SHORT,2626.35,2623.7236,19.037828,50.0,35.0,15.0,WIN,16075.0
406,ETHUSDT,2025-02-09 15:12:00+00:00,2025-02-09 15:12:00+00:00,LONG,2640.06,2642.7001,18.938964,50.0,35.0,15.0,WIN,16090.0
407,ETHUSDT,2025-02-09 17:32:00+00:00,2025-02-09 17:33:00+00:00,SHORT,2644.73,2642.0853,18.905522,50.0,35.0,15.0,WIN,16105.0
408,ETHUSDT,2025-02-09 20:40:00+00:00,2025-02-09 20:40:00+00:00,LONG,2642.39,2645.0324,18.922264,50.0,35.0,15.0,WIN,16120.0
409,ETHUSDT,2025-02-09 21:30:00+00:00,2025-02-09 21:30:00+00:00,SHORT,2620.96,2618.339,19.076979,50.0,35.0,15.0,WIN,16135.0
410,ETHUSDT,2025-02-09 22:46:00+00:00,2025-02-10 00:06:00+00:00,LONG,2646.02,2648.666,18.896305,50.0,35.0,15.0,WIN,16150.0
411,ETHUSDT,2025-02-10 01:22:00+00:00,2025-02-10 01:23:00+00:00,SHORT,2615.78,2613.1642,19.114757,50.0,35.0,15.0,WIN,16165.0
412,ETHUSDT,2025-02-10 03:10:00+00:00,2025-02-10 03:11:00+00:00,LONG,2594.95,2597.5449,19.268194,50.0,35.0,15.0,WIN,16180.0
413,ETHUSDT,2025-02-10 05:25:00+00:00,2025-02-10 05:30:00+00:00,LONG,2632.98,2635.613,18.98989,50.0,35.0,15.0,WIN,16195.0
414,ETHUSDT,2025-02-10 09:59:00+00:00,2025-02-10 10:09:00+00:00,LONG,2650.65,2653.3006,18.863298,50.0,35.0,15.0,WIN,16210.0
415,ETHUSDT,2025-02-10 12:35:00+00:00,2025-02-10 12:35:00+00:00,SHORT,2645.51,2642.8645,18.899947,50.0,35.0,15.0,WIN,16225.0
416,ETHUSDT,2025-02-10 13:44:00+00:00,2025-02-10 13:45:00+00:00,LONG,2654.82,2657.4748,18.833669,50.0,35.0,15.0,WIN,16240.0
417,ETHUSDT,2025-02-10 14:42:00+00:00,2025-02-10 14:47:00+00:00,SHORT,2644.91,2642.2651,18.904235,50.0,35.0,15.0,WIN,16255.0
418,ETHUSDT,2025-02-10 16:04:00+00:00,2025-02-10 16:07:00+00:00,LONG,2664.47,2667.1345,18.765458,50.0,35.0,15.0,WIN,16270.0
419,ETHUSDT,2025-02-10 19:50:00+00:00,2025-02-10 21:33:00+00:00,SHORT,2667.18,2664.5128,18.746391,50.0,35.0,15.0,WIN,16285.0
420,ETHUSDT,2025-02-10 21:35:00+00:00,2025-02-10 21:45:00+00:00,SHORT,2664.05,2661.386,18.768417,50.0,35.0,15.0,WIN,16300.0
421,ETHUSDT,2025-02-11 00:10:00+00:00,2025-02-11 00:11:00+00:00,LONG,2664.98,2667.645,18.761867,50.0,35.0,15.0,WIN,16315.0
422,ETHUSDT,2025-02-11 02:06:00+00:00,2025-02-11 02:12:00+00:00,SHORT,2692.72,2690.0273,18.568585,50.0,35.0,15.0,WIN,16330.0
423,ETHUSDT,2025-02-11 03:59:00+00:00,2025-02-11 04:02:00+00:00,LONG,2677.61,2680.2876,18.673369,50.0,35.0,15.0,WIN,16345.0
424,ETHUSDT,2025-02-11 08:12:00+00:00,2025-02-11 09:43:00+00:00,SHORT,2706.01,2703.304,18.477389,50.0,35.0,15.0,WIN,16360.0
425,ETHUSDT,2025-02-11 09:47:00+00:00,2025-02-11 09:51:00+00:00,SHORT,2708.19,2705.4818,18.462516,50.0,35.0,15.0,WIN,16375.0
426,ETHUSDT,2025-02-11 11:33:00+00:00,2025-02-11 11:47:00+00:00,LONG,2703.73,2706.4337,18.492971,50.0,35.0,15.0,WIN,16390.0
427,ETHUSDT,2025-02-11 12:14:00+00:00,2025-02-11 12:15:00+00:00,SHORT,2694.39,2691.6956,18.557076,50.0,35.0,15.0,WIN,16405.0
428,ETHUSDT,2025-02-11 16:27:00+00:00,2025-02-11 16:27:00+00:00,SHORT,2653.49,2650.8365,18.843109,50.0,35.0,15.0,WIN,16420.0
429,ETHUSDT,2025-02-11 22:55:00+00:00,2025-02-11 22:57:00+00:00,SHORT,2600.19,2597.5898,19.229364,50.0,35.0,15.0,WIN,16435.0
430,ETHUSDT,2025-02-12 02:23:00+00:00,2025-02-12 02:47:00+00:00,SHORT,2604.55,2601.9454,19.197174,50.0,35.0,15.0,WIN,16450.0
431,ETHUSDT,2025-02-12 02:57:00+00:00,2025-02-12 02:57:00+00:00,SHORT,2588.54,2585.9515,19.315908,50.0,35.0,15.0,WIN,16465.0
432,ETHUSDT,2025-02-12 05:13:00+00:00,2025-02-12 05:19:00+00:00,LONG,2601.43,2604.0314,19.220198,50.0,35.0,15.0,WIN,16480.0
433,ETHUSDT,2025-02-12 09:24:00+00:00,2025-02-12 13:30:00+00:00,SHORT,2610.29,2607.6797,19.15496,50.0,35.0,15.0,WIN,16495.0
434,ETHUSDT,2025-02-12 13:33:00+00:00,2025-02-12 13:35:00+00:00,SHORT,2585.34,2582.7547,19.339816,50.0,35.0,15.0,WIN,16510.0
435,ETHUSDT,2025-02-12 15:01:00+00:00,2025-02-12 15:22:00+00:00,LONG,2598.37,2600.9684,19.242833,50.0,35.0,15.0,WIN,16525.0
436,ETHUSDT,2025-02-12 15:26:00+00:00,2025-02-12 15:39:00+00:00,LONG,2609.23,2611.8392,19.162741,50.0,35.0,15.0,WIN,16540.0
437,ETHUSDT,2025-02-12 19:35:00+00:00,2025-02-12 19:39:00+00:00,LONG,2669.81,2672.4798,18.727924,50.0,35.0,15.0,WIN,16555.0
438,ETHUSDT,2025-02-12 23:55:00+00:00,2025-02-13 00:11:00+00:00,SHORT,2731.98,2729.248,18.301745,50.0,35.0,15.0,WIN,16570.0
439,ETHUSDT,2025-02-13 01:43:00+00:00,2025-02-13 01:45:00+00:00,LONG,2744.36,2747.1044,18.219184,50.0,35.0,15.0,WIN,16585.0
440,ETHUSDT,2025-02-13 09:40:00+00:00,2025-02-13 10:13:00+00:00,LONG,2681.67,2684.3517,18.645098,50.0,35.0,15.0,WIN,16600.0
441,ETHUSDT,2025-02-13 11:02:00+00:00,2025-02-13 11:16:00+00:00,SHORT,2674.75,2672.0752,18.693336,50.0,35.0,15.0,WIN,16615.0
442,ETHUSDT,2025-02-13 13:51:00+00:00,2025-02-13 14:01:00+00:00,SHORT,2655.8,2653.1442,18.826719,50.0,35.0,15.0,WIN,16630.0
443,ETHUSDT,2025-02-13 16:24:00+00:00,2025-02-13 16:25:00+00:00,SHORT,2631.83,2629.1982,18.998188,50.0,35.0,15.0,WIN,16645.0
444,ETHUSDT,2025-02-13 17:38:00+00:00,2025-02-13 17:41:00+00:00,LONG,2643.61,2646.2536,18.913531,50.0,35.0,15.0,WIN,16660.0
445,ETHUSDT,2025-02-13 18:07:00+00:00,2025-02-13 18:07:00+00:00,SHORT,2621.59,2618.9684,19.072395,50.0,35.0,15.0,WIN,16675.0
446,ETHUSDT,2025-02-13 19:06:00+00:00,2025-02-13 19:06:00+00:00,LONG,2650.83,2653.4808,18.862017,50.0,35.0,15.0,WIN,16690.0
447,ETHUSDT,2025-02-13 20:49:00+00:00,2025-02-13 21:03:00+00:00,LONG,2653.27,2655.9233,18.844671,50.0,35.0,15.0,WIN,16705.0
448,ETHUSDT,2025-02-13 23:19:00+00:00,2025-02-13 23:21:00+00:00,LONG,2670.12,2672.7901,18.72575,50.0,35.0,15.0,WIN,16720.0
449,ETHUSDT,2025-02-14 00:47:00+00:00,2025-02-15 14:36:00+00:00,SHORT,2665.1,2662.4349,18.761022,50.0,35.0,15.0,WIN,16735.0
450,ETHUSDT,2025-02-15 16:04:00+00:00,2025-02-15 16:24:00+00:00,LONG,2692.25,2694.9422,18.571827,50.0,35.0,15.0,WIN,16750.0
451,ETHUSDT,2025-02-15 17:20:00+00:00,2025-02-15 17:21:00+00:00,SHORT,2684.63,2681.9454,18.62454,50.0,35.0,15.0,WIN,16765.0
452,ETHUSDT,2025-02-15 18:09:00+00:00,2025-02-15 18:31:00+00:00,LONG,2691.67,2694.3617,18.575828,50.0,35.0,15.0,WIN,16780.0
453,ETHUSDT,2025-02-15 19:58:00+00:00,2025-02-15 20:22:00+00:00,SHORT,2689.26,2686.5707,18.592475,50.0,35.0,15.0,WIN,16795.0
454,ETHUSDT,2025-02-15 21:44:00+00:00,2025-02-15 21:45:00+00:00,LONG,2696.19,2698.8862,18.544687,50.0,35.0,15.0,WIN,16810.0
455,ETHUSDT,2025-02-16 01:42:00+00:00,2025-02-16 02:15:00+00:00,SHORT,2692.3,2689.6077,18.571482,50.0,35.0,15.0,WIN,16825.0
456,ETHUSDT,2025-02-16 04:06:00+00:00,2025-02-16 05:40:00+00:00,LONG,2700.5,2703.2005,18.51509,50.0,35.0,15.0,WIN,16840.0
457,ETHUSDT,2025-02-16 07:10:00+00:00,2025-02-16 07:12:00+00:00,SHORT,2702.01,2699.308,18.504743,50.0,35.0,15.0,WIN,16855.0
458,ETHUSDT,2025-02-16 09:06:00+00:00,2025-02-16 09:17:00+00:00,SHORT,2692.71,2690.0173,18.568654,50.0,35.0,15.0,WIN,16870.0
459,ETHUSDT,2025-02-16 10:58:00+00:00,2025-02-16 13:56:00+00:00,SHORT,2692.04,2689.348,18.573275,50.0,35.0,15.0,WIN,16885.0
460,ETHUSDT,2025-02-16 15:26:00+00:00,2025-02-16 17:13:00+00:00,LONG,2698.36,2701.0584,18.529774,50.0,35.0,15.0,WIN,16900.0
461,ETHUSDT,2025-02-16 17:14:00+00:00,2025-02-17 08:41:00+00:00,LONG,2700.58,2703.2806,18.514541,50.0,35.0,15.0,WIN,16915.0
462,ETHUSDT,2025-02-17 12:19:00+00:00,2025-02-17 12:21:00+00:00,LONG,2763.11,2765.8731,18.095552,50.0,35.0,15.0,WIN,16930.0
463,ETHUSDT,2025-02-17 15:40:00+00:00,2025-02-17 15:41:00+00:00,SHORT,2792.79,2789.9972,17.903244,50.0,35.0,15.0,WIN,16945.0
464,ETHUSDT,2025-02-17 17:56:00+00:00,2025-02-17 20:48:00+00:00,LONG,2739.21,2741.9492,18.253438,50.0,35.0,15.0,WIN,16960.0
465,ETHUSDT,2025-02-17 22:55:00+00:00,2025-02-18 00:21:00+00:00,SHORT,2735.07,2732.3349,18.281068,50.0,35.0,15.0,WIN,16975.0
466,ETHUSDT,2025-02-18 01:52:00+00:00,2025-02-18 01:52:00+00:00,LONG,2733.39,2736.1234,18.292304,50.0,35.0,15.0,WIN,16990.0
467,ETHUSDT,2025-02-18 02:39:00+00:00,2025-02-18 02:41:00+00:00,SHORT,2719.0,2716.281,18.389114,50.0,35.0,15.0,WIN,17005.0
468,ETHUSDT,2025-02-18 07:30:00+00:00,2025-02-18 07:35:00+00:00,LONG,2672.79,2675.4628,18.707044,50.0,35.0,15.0,WIN,17020.0
469,ETHUSDT,2025-02-18 08:44:00+00:00,2025-02-18 08:46:00+00:00,SHORT,2666.65,2663.9834,18.750117,50.0,35.0,15.0,WIN,17035.0
470,ETHUSDT,2025-02-18 09:18:00+00:00,2025-02-18 09:19:00+00:00,LONG,2681.47,2684.1515,18.646489,50.0,35.0,15.0,WIN,17050.0
471,ETHUSDT,2025-02-18 11:24:00+00:00,2025-02-18 11:44:00+00:00,SHORT,2686.57,2683.8834,18.611091,50.0,35.0,15.0,WIN,17065.0
472,ETHUSDT,2025-02-18 12:29:00+00:00,2025-02-18 12:32:00+00:00,LONG,2697.62,2700.3176,18.534857,50.0,35.0,15.0,WIN,17080.0
473,ETHUSDT,2025-02-18 14:45:00+00:00,2025-02-18 14:45:00+00:00,SHORT,2692.94,2690.2471,18.567068,50.0,35.0,15.0,WIN,17095.0
474,ETHUSDT,2025-02-18 18:55:00+00:00,2025-02-18 18:55:00+00:00,LONG,2632.99,2635.623,18.989818,50.0,35.0,15.0,WIN,17110.0
475,ETHUSDT,2025-02-18 20:40:00+00:00,2025-02-18 20:40:00+00:00,SHORT,2619.57,2616.9504,19.087102,50.0,35.0,15.0,WIN,17125.0
476,ETHUSDT,2025-02-19 01:17:00+00:00,2025-02-19 01:19:00+00:00,SHORT,2658.5,2655.8415,18.807598,50.0,35.0,15.0,WIN,17140.0
477,ETHUSDT,2025-02-19 02:10:00+00:00,2025-02-19 02:10:00+00:00,LONG,2681.87,2684.5519,18.643708,50.0,35.0,15.0,WIN,17155.0
478,ETHUSDT,2025-02-19 04:13:00+00:00,2025-02-19 04:19:00+00:00,SHORT,2682.29,2679.6077,18.640788,50.0,35.0,15.0,WIN,17170.0
479,ETHUSDT,2025-02-19 05:39:00+00:00,2025-02-19 05:41:00+00:00,LONG,2688.26,2690.9483,18.599391,50.0,35.0,15.0,WIN,17185.0
480,ETHUSDT,2025-02-19 12:19:00+00:00,2025-02-19 12:45:00+00:00,SHORT,2717.4,2714.6826,18.399941,50.0,35.0,15.0,WIN,17200.0
481,ETHUSDT,2025-02-19 14:22:00+00:00,2025-02-19 14:29:00+00:00,LONG,2714.79,2717.5048,18.417631,50.0,35.0,15.0,WIN,17215.0
482,ETHUSDT,2025-02-19 14:44:00+00:00,2025-02-19 14:59:00+00:00,SHORT,2689.66,2686.9703,18.58971,50.0,35.0,15.0,WIN,17230.0
483,ETHUSDT,2025-02-19 16:11:00+00:00,2025-02-19 16:16:00+00:00,LONG,2706.77,2709.4768,18.472201,50.0,35.0,15.0,WIN,17245.0
484,ETHUSDT,2025-02-19 18:12:00+00:00,2025-02-19 18:13:00+00:00,SHORT,2703.02,2700.317,18.497828,50.0,35.0,15.0,WIN,17260.0
485,ETHUSDT,2025-02-19 19:22:00+00:00,2025-02-19 21:20:00+00:00,LONG,2722.3,2725.0223,18.366822,50.0,35.0,15.0,WIN,17275.0
486,ETHUSDT,2025-02-19 21:57:00+00:00,2025-02-19 21:57:00+00:00,SHORT,2707.67,2704.9623,18.466061,50.0,35.0,15.0,WIN,17290.0
487,ETHUSDT,2025-02-19 22:57:00+00:00,2025-02-19 23:01:00+00:00,LONG,2723.43,2726.1534,18.359201,50.0,35.0,15.0,WIN,17305.0
488,ETHUSDT,2025-02-20 00:14:00+00:00,2025-02-20 00:16:00+00:00,SHORT,2712.46,2709.7475,18.433452,50.0,35.0,15.0,WIN,17320.0
489,ETHUSDT,2025-02-20 00:52:00+00:00,2025-02-20 02:48:00+00:00,LONG,2730.82,2733.5508,18.309519,50.0,35.0,15.0,WIN,17335.0
490,ETHUSDT,2025-02-20 04:59:00+00:00,2025-02-20 05:15:00+00:00,SHORT,2737.36,2734.6226,18.265774,50.0,35.0,15.0,WIN,17350.0
491,ETHUSDT,2025-02-20 07:36:00+00:00,2025-02-20 07:37:00+00:00,LONG,2731.76,2734.4918,18.303218,50.0,35.0,15.0,WIN,17365.0
492,ETHUSDT,2025-02-20 09:05:00+00:00,2025-02-20 09:20:00+00:00,SHORT,2728.56,2725.8314,18.324684,50.0,35.0,15.0,WIN,17380.0
493,ETHUSDT,2025-02-20 10:29:00+00:00,2025-02-20 10:29:00+00:00,LONG,2734.99,2737.725,18.281602,50.0,35.0,15.0,WIN,17395.0
494,ETHUSDT,2025-02-20 12:39:00+00:00,2025-02-20 13:33:00+00:00,LONG,2743.2,2745.9432,18.226888,50.0,35.0,15.0,WIN,17410.0
495,ETHUSDT,2025-02-20 13:56:00+00:00,2025-02-20 14:00:00+00:00,LONG,2742.56,2745.3026,18.231142,50.0,35.0,15.0,WIN,17425.0
496,ETHUSDT,2025-02-20 14:56:00+00:00,2025-02-20 14:57:00+00:00,SHORT,2729.76,2727.0302,18.316629,50.0,35.0,15.0,WIN,17440.0
497,ETHUSDT,2025-02-20 17:17:00+00:00,2025-02-20 17:18:00+00:00,LONG,2725.32,2728.0453,18.346469,50.0,35.0,15.0,WIN,17455.0
498,ETHUSDT,2025-02-20 20:47:00+00:00,2025-02-20 20:57:00+00:00,SHORT,2747.28,2744.5327,18.199819,50.0,35.0,15.0,WIN,17470.0
499,ETHUSDT,2025-02-20 23:12:00+00:00,2025-02-20 23:19:00+00:00,LONG,2731.82,2734.5518,18.302816,50.0,35.0,15.0,WIN,17485.0
500,ETHUSDT,2025-02-21 00:51:00+00:00,2025-02-21 01:12:00+00:00,SHORT,2729.85,2727.1201,18.316025,50.0,35.0,15.0,WIN,17500.0
501,ETHUSDT,2025-02-21 01:51:00+00:00,2025-02-21 03:23:00+00:00,LONG,2742.26,2745.0023,18.233136,50.0,35.0,15.0,WIN,17515.0
502,ETHUSDT,2025-02-21 03:26:00+00:00,2025-02-21 03:27:00+00:00,LONG,2746.01,2748.756,18.208237,50.0,35.0,15.0,WIN,17530.0
503,ETHUSDT,2025-02-21 09:16:00+00:00,2025-02-21 09:16:00+00:00,LONG,2761.89,2764.6519,18.103545,50.0,35.0,15.0,WIN,17545.0
504,ETHUSDT,2025-02-21 11:01:00+00:00,2025-02-21 12:59:00+00:00,LONG,2802.71,2805.5127,17.839876,50.0,35.0,15.0,WIN,17560.0
505,ETHUSDT,2025-02-21 14:34:00+00:00,2025-02-21 14:34:00+00:00,SHORT,2794.29,2791.4957,17.893633,50.0,35.0,15.0,WIN,17575.0
506,ETHUSDT,2025-02-21 17:14:00+00:00,2025-02-21 17:15:00+00:00,SHORT,2715.52,2712.8045,18.41268,50.0,35.0,15.0,WIN,17590.0
507,ETHUSDT,2025-02-21 19:19:00+00:00,2025-02-21 19:19:00+00:00,SHORT,2658.6,2655.9414,18.806891,50.0,35.0,15.0,WIN,17605.0
508,ETHUSDT,2025-02-21 21:19:00+00:00,2025-02-21 21:28:00+00:00,SHORT,2627.98,2625.352,19.02602,50.0,35.0,15.0,WIN,17620.0
509,ETHUSDT,2025-02-21 22:19:00+00:00,2025-02-21 22:21:00+00:00,LONG,2639.89,2642.5299,18.940183,50.0,35.0,15.0,WIN,17635.0
510,ETHUSDT,2025-02-22 02:25:00+00:00,2025-02-22 02:26:00+00:00,SHORT,2669.41,2666.7406,18.730731,50.0,35.0,15.0,WIN,17650.0
511,ETHUSDT,2025-02-22 07:58:00+00:00,2025-02-22 08:12:00+00:00,SHORT,2683.82,2681.1362,18.630161,50.0,35.0,15.0,WIN,17665.0
512,ETHUSDT,2025-02-22 09:01:00+00:00,2025-02-22 09:01:00+00:00,LONG,2691.31,2694.0013,18.578313,50.0,35.0,15.0,WIN,17680.0
513,ETHUSDT,2025-02-22 12:38:00+00:00,2025-02-22 12:55:00+00:00,LONG,2737.4,2740.1374,18.265507,50.0,35.0,15.0,WIN,17695.0
514,ETHUSDT,2025-02-22 13:38:00+00:00,2025-02-24 03:32:00+00:00,SHORT,2721.21,2718.4888,18.374179,50.0,35.0,15.0,WIN,17710.0
515,ETHUSDT,2025-02-24 05:42:00+00:00,2025-02-24 05:44:00+00:00,LONG,2724.09,2726.8141,18.354753,50.0,35.0,15.0,WIN,17725.0
516,ETHUSDT,2025-02-24 08:01:00+00:00,2025-02-24 08:02:00+00:00,SHORT,2721.01,2718.289,18.37553,50.0,35.0,15.0,WIN,17740.0
517,ETHUSDT,2025-02-24 10:12:00+00:00,2025-02-24 10:16:00+00:00,SHORT,2685.16,2682.4748,18.620864,50.0,35.0,15.0,WIN,17755.0
